CRB	CHN	0	1170.01
BRA	MCO	40	11582.48
ARE	MMR	11	5407.61
UKR	MDA	374	197727.44
ISR	LBN	12705	-4654060.93
MLT	VEN	3	12788.63
TCD	IRL	24	-2081.40
THA	DZA	77	-5738.34
VAT	AGO	3	2092.57
PSE	UKR	119	4038.87
PHL	SGP	438	147978.07
LSO	ARG	0	1136.06
PRY	FRA	13	-309.83
AFG	NIC	20	1383.92
TGO	TKM	0	301.90
JOR	GBR	2248	-26148.30
CHN	VCT	1	4091.24
BLR	SEN	0	124.33
MDA	LIE	5	414.90
LAO	MOZ	0	111.06
ZAF	EGY	143	-9219.67
GNQ	CHE	4	-500.72
WAF	ESP	0	1997.00
JOR	LBY	490	-8078.01
BWA	JAM	24	160.07
PSE	AUT	40	-2625.76
LCA	NPL	0	615.74
SAU	IRL	158	123.07
KNA	MOZ	0	464.52
LBR	BWA	2	842.08
KNA	CAN	21	33704.75
PLW	EGY	1	-226.81
HTI	ZAF	6	1710.17
VEN	BFA	0	192.96
ECU	GBR	1227	745208.28
COM	SAU	1	5881.69
KAZ	MMR	0	5964.32
MCO	PRK	3	170.52
MNG	MOZ	4	-58.57
BHR	BWA	0	503.28
SLE	MLI	16	12023.38
UZB	SWE	255	-364968.04
AFR	MEA	2	11587.12
SLV	SRB	0	913.19
TUR	SOM	705	183159.67
LUX	PNG	0	204.17
ZAF	POL	95	-20539.70
AUS	ZAF	829	-95194.07
PRT	BMU	1	9996.30
PAN	LUX	4	150.23
MDG	MLI	0	768.99
MRT	TUN	1	10098.60
LAO	RUS	24	81298.69
DOM	GIN	0	57.68
ESP	ARM	106	-8544.39
BEL	AND	3	887.88
AUS	TTO	39	8002.76
CYM	ZAF	2	511.18
PNG	IRL	45	9850.09
KNA	HKG	0	110.39
MOZ	MMR	1	1152.67
CHL	NOR	19	20961.81
LSO	KNA	0	265.16
TJK	BEN	0	-269.71
JOR	SWE	60	-66592.70
LCA	GIN	17	-1436.19
SLB	IDN	17	26612.70
WSM	WLF	0	280.53
SYR	KNA	1	-471.19
PLW	SLB	6	4542.06
AUS	TMP	218	252594.27
BRB	AFG	2	-579.35
AFR	SYC	27	70622.56
KEN	MAR	24	15359.49
SUR	CRI	0	118.94
TGO	JAM	0	314.73
EGY	FIN	19	-866.59
TZA	LTU	3	-393.05
MDA	SGP	1	-396.67
OMN	KOR	31	31116.31
BOL	UZB	0	-386.29
TUN	VCT	0	4.35
JAM	CHE	12	3996.48
CZE	CIV	18	-8318.31
TUV	TON	0	7641.01
SVK	TKM	0	278.51
PER	TTO	12	-912.18
MLI	AUT	6	-1710.74
LVA	BFA	0	181.38
PAK	GRC	312	-104920.97
COM	UZB	0	4.16
TKM	HKG	0	332.85
EUR	TGO	4	2426.39
BRA	COM	0	87.53
QAT	JPN	53	136205.47
EAF	NLD	0	10.51
MLI	KHM	16	-776.33
IRN	GEO	2	12.19
MNG	CMR	0	333.39
KHM	MMR	57	199680.92
COM	PRK	0	-267.03
VUT	PLW	0	4826.18
EST	NGA	1	539.82
CHE	EST	9	5404.11
HUN	IND	24	4784.32
GNQ	GRC	0	27.52
LTU	YEM	0	-812.35
CAN	BMU	80	896.18
BLR	ZWE	4	14451.64
ZAF	CHN	430	148632.62
LBR	ARE	0	2096.59
SAF	EUR	0	18971.27
LCA	GAB	0	385.83
TUR	AND	0	176.74
MEA	GUY	0	-125.72
NGA	AFG	219	24482.71
PHL	OMN	24	15778.91
LKA	COD	9	-2042.61
CYM	TTO	0	1982.66
COD	NZL	3	-3484.52
DEU	NAM	147	295109.05
LTU	LUX	1	12891.39
TUR	VCT	0	8869.41
CYP	CAF	0	287.07
BEN	COG	2	3655.19
NPL	CYP	4	2307.03
AFR	TMP	0	1737.59
NAM	SGP	0	794.50
POL	CAS	0	424.14
BRN	CZE	3	170.81
BFA	SWE	0	372.95
IRQ	MMR	80	2768.15
ARG	SYR	83	36847.91
NZL	SEN	0	16286.54
MDG	CZE	0	-4213.05
MDA	SYR	25	-5503.56
VEN	HTI	99	-29849.91
HRV	NLD	153	87646.18
JPN	SSD	79	170142.10
HRV	IRQ	50	-29.01
KHM	ISL	2	175.38
ITA	GHA	116	28418.83
DJI	WLF	0	16.33
DOM	KWT	2	2045.04
AND	POL	1	-212.18
GHA	KNA	0	8197.16
ARG	ISR	710	-79794.93
PRK	MRT	0	275.15
LBN	NGA	270	-7575.50
TTO	AFR	21	9527.93
PRY	AUS	10	2223.43
MAC	IRL	1	122.94
JOR	PRY	0	308.42
LBN	CIV	15	-6692.41
MAR	DMA	0	567.46
NIC	BLR	0	1307.12
MWI	SOM	8	1588.21
WAF	MAR	7	21972.00
BEN	HTI	4	105.67
USA	PRY	246	400275.41
AGO	EGY	15	51327.92
PSE	NLD	127	38259.63
KAZ	ARG	5	3878.57
SAU	MDV	225	131275.87
GRC	EST	0	57130.48
SUR	BTN	0	14.56
BWA	JPN	11	18399.11
PHL	FSM	80	-399.24
ECU	FIN	0	1695.68
SSD	KOR	1	8155.05
ETH	AGO	16	14818.83
KGZ	SGP	0	4842.07
BRA	MRT	2	4979.76
KEN	LCA	0	1209.16
BGR	BGD	13	6421.73
PAK	GAB	0	190.50
MRT	EGY	15	18938.49
SYC	SEA	0	40.50
MNG	GTM	0	45.70
NOR	AND	0	323.54
BTN	BRB	0	339.04
ECU	LUX	0	60.92
MLT	BOL	0	783.10
NMR	ECU	2	1291.94
ALB	MYS	12	-3083.57
SRB	BRA	3	1214.26
BOL	PER	231	27123.70
SVK	MAR	5	-253.64
LBN	FSM	2	520.91
LAO	BRN	11	33450.64
FSM	EUR	0	5093.43
PRK	TZA	4	-927.48
ECU	AIA	0	131.22
ATG	NZL	1	218.11
BLR	KAZ	80	396627.09
SYC	GUY	0	139.04
HUN	GNB	0	-6.40
MMR	QAT	46	-5245.33
MUS	STP	0	296.81
ZAF	LTU	1	116.63
SGP	MNG	20	8784.59
CZE	WSM	0	43.68
BHS	NPL	0	47.56
GBR	JAM	1479	5495.74
TGO	FJI	0	9977.06
GAB	DNK	14	-583.49
THA	CHE	462	-17382.19
VAT	ATG	0	390.32
HTI	GMB	0	12.65
GHA	NOR	8	23451.34
LUX	BLR	0	21500.31
CIV	TUN	20	3471.04
IRQ	USA	40735	-5497724.69
AFG	GEO	7	3160.47
BOL	LAO	0	508.87
SWE	BHR	5	4376.00
COG	RUS	28	5060.07
GMB	MUS	0	4159.91
TON	JAM	0	821.69
ZWE	JOR	11	-40.96
DNK	SEN	0	1052.36
JOR	HND	0	296.73
THA	RWA	7	114.65
SEA	UKR	5	-966.46
DOM	MRT	0	262.98
SEN	GUY	0	67.11
SSD	SEA	2	-1553.68
MOZ	HTI	0	519.64
MMR	SOM	11	3526.11
LCA	ALB	5	-18.42
GUY	KHM	0	564.57
USA	CUB	14319	11287926.43
GTM	PER	111	-26996.40
DOM	ALB	0	188.44
VNM	GTM	10	-712.72
DMA	SEA	0	55.90
LKA	SWE	15	8204.95
GIN	BEL	0	27262.03
TUV	CIV	0	45.74
BWA	FRA	5	5741.36
BHR	NER	0	1747.33
POL	LSO	0	256.81
NOR	WAF	0	327.06
UZB	ARM	7	12200.67
TJK	NLD	55	-8887.89
LAM	AUS	44	-14785.79
KOR	CHL	24	49789.64
LSO	EGY	0	129.92
THA	CAN	1069	-671041.56
KOR	NER	0	676.53
NIC	MHL	0	237.76
LKA	TTO	6	2863.43
SLV	HND	739	-62441.38
NOR	GIN	0	2810.02
GBR	NAM	32	41393.79
SEN	IRN	6	1199.75
ETH	CUB	18	18220.94
PRT	MLT	17	74747.81
EST	CAS	0	253.19
MEX	EGY	328	-93530.60
GRD	SYR	3	-2948.64
BRN	TUN	0	71.08
MLI	SWE	72	-10481.96
CYM	SGP	27	7337.22
RUS	UGA	33	30593.59
TON	KOR	0	61.84
JAM	TMP	0	7.03
KGZ	AND	0	300.95
HND	AFR	25	-3315.32
TMP	LCA	0	100.74
KWT	SLV	0	1330.73
KEN	SDN	579	331596.45
NIC	TUV	0	139.34
JOR	FSM	4	5938.89
MLI	LVA	0	553.40
MUS	RWA	10	5888.57
GUY	SLE	0	185.09
USA	DEU	22064	6212643.65
IRN	OMN	251	676765.03
OMN	CHN	28	101977.03
SYR	UGA	12	-156.91
AUT	PRK	19	-47733.78
BTN	LBY	0	162.66
ALB	LBN	0	2987.83
CAF	USA	309	-84855.66
BOL	HRV	0	587.71
BRB	BGR	19	-4980.83
CRI	TTO	5	7201.42
AZE	FRA	222	174982.60
NGA	PNG	0	1285.35
LBN	TZA	2	2595.84
CZE	TZA	0	891.11
ZWE	VAT	1	3209.22
LAO	IRL	2	1504.55
GNQ	TTO	0	849.13
MDG	MUS	17	8747.61
BRN	PAN	1	-22.61
LCA	ZAF	1	261.25
SEA	COD	0	286.11
PRY	AFG	0	964.98
IRQ	IRN	14300	-2368687.17
GHA	USA	1107	515531.05
UKR	AFR	55	36755.44
CMR	PER	0	561.95
AZE	MLT	16	11698.98
VCT	PHL	3	-272.02
KIR	COK	0	7404.87
CMR	FRA	565	-82031.39
BHS	KEN	0	755.83
HUN	ARE	5	21093.23
SMR	TUR	0	1094.85
YEM	AFG	404	36492.81
AZE	GRD	0	72.82
COL	IRN	52	-7533.39
TUN	ERI	2	3189.06
IRN	GMB	6	2218.69
PRK	ZWE	34	-3060.36
ZWE	BGR	2	377.23
DZA	EAF	0	21.32
URY	MYS	3	1554.23
ATG	MUS	0	-10.77
GAB	VNM	1	378.47
CAF	BFA	0	499.55
CHE	CPV	0	1575.44
AFR	CMR	273	82759.67
OMN	BEL	2	12963.48
MUS	WST	0	138.24
BHR	GNB	0	191.05
CHN	CIV	12	18001.14
CUB	SAU	71	8341.13
MKD	CAS	0	0.00
SLB	SYR	0	265.57
MKD	FIN	7	440.46
TWN	KGZ	1	-140.13
IND	PAK	15321	-2761819.24
IRL	PAK	209	35510.36
IRN	SSD	64	-2347.51
IRQ	UZB	32	661.95
DOM	NMR	0	365.22
MDV	JAM	64	-11720.33
ESP	BGD	64	-1210.44
CRI	IDN	1	4733.50
ISL	LVA	3	4022.91
KAZ	COG	0	335.67
MLT	SYR	65	2342.46
LTU	QAT	4	2014.87
FSM	SLB	6	2693.63
PAN	COD	0	63.91
GRD	CIV	0	0.00
SSD	TJK	0	22.29
ALB	MAR	8	609.25
AGO	BLR	0	2422.51
LTU	CAF	0	39.10
MEX	CHN	504	491314.26
LTU	GHA	0	1274.93
WST	PER	2	458.55
SWZ	ZMB	1	7344.50
PNG	NGA	0	1038.43
ITA	ZAF	96	22550.41
FJI	AUT	0	3453.40
ETH	NPL	6	8356.77
FRA	KAZ	316	50472.73
CYP	FIN	0	2812.05
ZWE	UZB	0	4.62
MMR	PLW	4	-155.87
THA	TGO	0	973.66
KEN	NOR	90	15911.31
COM	EUR	0	1479.61
IDN	CYP	12	-646.31
DZA	ARG	3	2617.23
BRB	LTU	0	-0.02
ARE	UZB	22	4555.42
GBR	MKD	29	26871.54
COL	CHN	187	27980.62
SEN	ECU	0	712.76
RUS	MWI	4	422.35
FIN	EAF	0	495.30
ZAF	NAM	243	9252.34
SUR	BEL	0	846.25
AFG	SOM	309	-30257.25
JPN	WSM	11	16719.93
PER	KAZ	2	1313.36
CAN	MWI	7	1049.09
CHN	CAN	3492	1511558.59
TCD	ISR	11	1002.77
KEN	IRN	413	-117912.17
BGD	MLI	56	-11125.93
BHS	CUB	327	22958.09
MMR	AGO	4	10998.62
THA	KAZ	16	7578.99
AIA	LCA	0	1760.04
DMA	VAT	0	123.66
FJI	BWA	0	125.52
TGO	TCD	2	7009.25
MLT	KHM	2	839.51
NIC	VAT	3	4159.03
MDV	BTN	1	26997.55
DJI	MMR	4	-118.77
CYM	KEN	0	153.87
CHL	LCA	6	-851.01
BRA	COL	276	222558.64
DNK	BRB	2	680.64
JOR	COD	5	11677.56
CYM	BRB	3	3271.46
DMA	BRA	1	4600.17
UGA	FSM	5	318.30
PNG	ISR	4	1828.92
BOL	MAR	17	-181.00
COK	AUT	0	382.98
NOR	QAT	11	39390.29
VUT	BRB	0	61.20
SSD	CHN	372	34092.15
HTI	ARE	0	3150.78
USA	MOZ	255	199541.51
PNG	FSM	25	2564.46
TCD	AZE	0	757.12
SVK	PER	12	-414.41
NAM	VEN	2	372.23
NIC	HUN	0	309.65
MRT	MKD	3	-392.16
NOR	PRT	10	11313.53
EGY	LIE	0	271.65
NOR	MDG	0	558.57
PRK	MEX	38	59495.65
SAF	DNK	0	315.88
GBR	KOR	449	233411.88
DNK	SLE	5	5071.77
AUT	BEL	160	126000.28
MRT	JPN	4	-743.22
RWA	VUT	0	22.26
UKR	CPV	0	8.49
MUS	KEN	1	18178.36
ECU	SUR	0	2239.39
CRI	VCT	0	-204.64
IRL	CRI	19	2194.32
KGZ	SAS	1	1609.57
FIN	KOR	113	45211.68
LIE	GUY	0	27.90
TCD	SLE	5	2165.85
AUS	SVK	19	647.88
TUV	GRC	0	22.58
IND	LKA	2152	-2291.83
FJI	ZWE	1	1127.28
COM	BHR	0	344.23
FSM	SDN	10	-899.43
MDA	BDI	0	0.93
AGO	LBN	12	-2546.83
COK	KIR	0	7146.06
BRA	CUB	82	100259.95
LAO	GEO	0	5.53
SOM	BLR	4	-213.14
NZL	GBR	1799	689977.33
NGA	MWI	53	7230.61
BFA	SGP	2	1931.81
POL	CHE	137	33544.16
NRU	NIC	0	261.82
PRK	SGP	195	800255.59
THA	MOZ	29	-7317.18
EGY	BRB	6	432.46
GAB	FRA	74	-41248.51
NAM	SOM	2	-255.43
DZA	PAK	63	-8792.52
MNG	BEN	0	-1449.90
MRT	BTN	0	11.96
HND	AUS	26	62663.43
SGP	ECU	0	6941.82
TCD	KHM	0	1322.14
KNA	AND	0	33.55
SDN	WST	2	287.66
WST	ETH	1	67.87
KIR	THA	0	-1234.48
PHL	ZAF	33	7840.85
MAR	SOM	4	4802.01
ESP	NER	3	7566.74
FSM	FJI	0	8284.63
UZB	AZE	40	33811.49
KHM	SAU	4	6683.06
GHA	TJK	0	191.65
LVA	KGZ	2	4646.57
PRT	PAN	2	7546.05
CRI	GBR	63	16906.39
TGO	COD	0	7045.31
BRB	SYR	2	2946.44
TUR	MHL	0	2560.35
MYS	JOR	207	7898.91
LTU	VUT	0	162.16
IRQ	CMR	24	-6338.95
CZE	NAM	0	917.84
NPL	LIE	0	66.04
LBN	LBR	33	1602.49
BMU	EST	0	13.88
NMR	IDN	1	1975.54
BRN	HND	0	386.19
WST	ARE	2	12610.37
BHS	JOR	12	-1517.97
KIR	IRQ	1	-26.41
SUR	GHA	0	836.77
ETH	HTI	3	2550.94
CHL	GBR	218	113544.04
BMU	CYP	0	513.65
JPN	MAR	18	15579.26
ASA	SDN	0	41.48
MYS	BGR	9	2893.53
MWI	MLT	0	410.31
TUV	CHN	0	1349.55
QAT	ISR	895	204062.76
CAN	CUB	537	70695.66
KGZ	NAM	0	-33.53
LBN	SWZ	3	908.42
BLZ	ABW	0	1746.97
SSD	GRC	9	-53349.35
LVA	IRL	90	-12197.03
SGP	KEN	21	7588.09
SDN	BFA	0	4788.08
AUS	PRK	359	-246301.37
SEA	COK	0	483.02
USA	SLV	4611	626791.22
EGY	ETH	395	300815.81
ZMB	SOM	45	6353.44
LCA	MMR	2	-164.01
LTU	DNK	18	12847.85
TZA	LUX	0	397.79
FRA	GRD	16	5627.37
BRN	GMB	0	280.59
EAF	EUR	0	18036.60
ATG	SYR	2	946.70
RUS	KIR	0	1236.73
SWE	VCT	5	-232.05
TKM	TKM	563	203457.59
MEX	KAZ	4	11348.10
AUT	SVK	101	99019.18
PAN	SDN	1	-45.26
FSM	MDG	0	134.76
FIN	DZA	12	-1315.01
MYS	MUS	5	10283.13
MKD	NZL	2	70.09
AFR	JOR	233	18482.44
THA	SEA	490	260772.88
TZA	NMR	0	246.28
FRA	CYM	15	875.44
MUS	MWI	6	1253.17
AZE	NPL	4	4598.26
ISL	CZE	4	3753.85
WSM	IRL	6	-856.58
MOZ	COL	0	185.99
BOL	ALB	0	910.11
IRQ	NGA	370	46026.05
SDN	BEL	27	-2671.15
GTM	NLD	7	3894.02
MEX	LSO	0	73.52
LUX	VEN	0	-3611.70
EGY	TUR	1558	136085.58
EST	EUR	121	168213.42
TCD	HUN	0	1452.55
OMN	TGO	0	597.99
CMR	CMR	2303	-1010336.97
POL	TJK	20	2690.90
MDG	QAT	4	-299.35
ISR	KEN	329	148492.14
LAO	CZE	0	252.98
CMR	SSD	5	-2375.78
MEA	SAS	2	-54.20
ECU	EGY	0	1403.67
CAS	GBR	0	241.27
AZE	GRC	17	55410.80
DMA	NIC	0	210.83
SRB	AGO	0	1596.56
AUT	PRT	53	26300.63
ZWE	NIC	0	1303.15
TTO	WSM	0	123.76
KAZ	GIN	0	1062.77
IRQ	SGP	42	-1769.65
BGD	SOM	11	-959.92
COD	HND	3	42.34
SMR	KEN	0	36.12
CIV	OMN	0	647.28
GNQ	LBR	0	1165.61
LTU	BRA	6	5287.68
PRK	ASA	0	467.89
LBN	CRI	4	855.74
KIR	GHA	0	24.09
MWI	CPV	0	180.62
PRK	BGR	5	4782.30
CHE	SAF	0	1515.04
HRV	CYP	20	-3381.99
VAT	TJK	0	3.68
UGA	TUN	2	7.81
MDG	KAZ	0	444.05
MAR	PSE	111	12957.98
TMP	LBY	0	190.60
BRA	PNG	0	2506.12
CIV	FSM	0	5.81
NLD	ISR	441	19462.08
KIR	COL	0	58.64
SLV	FRA	27	10717.18
CAN	KIR	0	-45.83
COL	GIN	2	2230.25
MKD	EUR	172	268994.15
PER	COK	1	51.00
NRU	TUR	0	202.33
IRL	LVA	134	-11113.67
PRT	HND	3	206.29
SSD	BWA	6	4365.88
IRQ	BRB	11	-1067.64
EST	JAM	0	74.63
NZL	NAM	6	666.19
EST	BHR	0	324.83
AFR	VUT	0	677.67
GRD	PNG	0	13.29
CHE	LIE	38	-218007.95
IRN	USA	34330	3709782.20
ISR	SEN	4	13984.25
TGO	GTM	0	-1080.81
FIN	LUX	9	15096.82
SSD	IRQ	51	95464.88
CZE	BLZ	0	153.85
HUN	SDN	0	3465.75
COL	RUS	96	22049.45
KAZ	PGS	0	979.18
FIN	MEA	0	41.53
ABW	PHL	0	49.10
ARG	MDA	0	810.12
LBY	VCT	0	50.94
YEM	MRT	9	1095.27
PHL	BLR	3	859.93
ATG	CHE	2	254.18
SWE	TMP	0	54.37
MDV	CHL	11	-2739.62
IND	TMP	0	109.32
TWN	SWE	2	3780.58
STP	SWE	0	312.12
IDN	TZA	12	5884.81
FSM	IRQ	3	2447.99
CMR	NIC	0	162.10
GIN	RWA	5	8744.69
NIC	QAT	5	-57.87
MWI	MUS	3	2039.32
CHL	WSM	0	713.01
HUN	TCD	0	1467.63
BGR	SDN	15	9809.99
ZWE	KIR	3	235.88
COK	AUS	12	7210.53
ASA	VNM	6	13909.49
GIN	HKG	0	15.83
CIV	ARM	2	-393.70
TMP	VEN	0	35.29
EGY	SLV	14	-13006.63
BRB	SGP	2	4357.98
VUT	WLF	0	84.66
LBY	LBY	14143	-4766494.22
PHL	SWZ	0	525.52
GAB	NIC	0	0.00
NLD	CHE	204	48222.52
SLB	SAU	0	583.05
NER	AGO	0	1320.17
MYS	VUT	0	1610.57
BEN	TZA	3	3454.05
ALB	TZA	0	780.55
FRA	VNM	1049	175348.53
JPN	JPN	15619	6796356.63
WSM	SWE	0	572.33
MEX	WST	7	4771.94
MRT	MRT	327	-63986.20
MUS	BHS	0	2092.74
ECU	USA	1559	555635.31
BEN	GNB	0	4542.76
AUT	HKG	0	26.12
QAT	COL	11	6984.78
SHN	SHN	1	-107.34
THA	HTI	0	12247.74
FJI	AUS	466	572724.50
CZE	LCA	2	257.33
PRT	GMB	3	688.78
COK	FJI	5	9164.99
DEU	HKG	2	960.81
LUX	CAS	0	48.78
USA	BEL	5403	180927.14
DNK	CYM	0	305.69
COK	PAN	0	985.43
HTI	VNM	0	7904.80
MWI	CHN	65	43478.21
COL	IRQ	21	6080.89
LBN	CZE	165	-12906.32
IRN	COG	7	2014.96
RUS	NGA	522	31535.46
MEA	IRL	0	222.46
PAN	SLB	0	-209.20
TGO	URY	0	1642.44
VNM	THA	793	307413.79
LCA	KNA	7	15287.02
EST	CYP	1	4763.03
SWZ	LCA	0	96.54
FSM	OMN	0	390.36
JPN	BHR	7	42825.76
ARE	CAF	26	-95.47
COD	AZE	0	49.04
ISR	WST	50	11230.75
TTO	YEM	1	51.18
KEN	SLE	45	2578.10
MRT	MDV	4	-645.37
ECU	CYM	0	796.44
HTI	ETH	1	2121.08
MMR	LAO	58	246965.54
TGO	AZE	0	2614.55
UZB	HUN	6	8864.06
GHA	DMA	0	84.71
RWA	RUS	9	-4920.68
MWI	GRD	0	366.63
HND	MOZ	0	21.01
LTU	POL	236	149302.85
ITA	JAM	74	-9078.07
KOR	MAR	12	4801.05
ECU	TUV	0	10.23
AZE	TGO	0	2841.54
ALB	ALB	1864	-28459.93
NZL	MDA	1	383.62
CIV	MEX	0	183.19
LAO	KGZ	0	685.16
BHR	KGZ	1	1441.22
BHR	EST	0	360.44
PNG	MWI	0	275.36
FSM	SLE	0	1290.43
VEN	DJI	0	4760.96
GTM	WST	0	1048.73
TCD	THA	4	-52.61
DEU	URY	7	4834.83
GMB	RWA	0	190.30
SEA	ASA	0	7620.66
KWT	ARE	184	-66382.93
CAN	SAF	0	1317.88
AZE	GMB	3	843.20
POL	NOR	53	61259.01
DEU	RWA	351	-247212.98
TWN	IRL	10	6405.82
CYP	MAR	1	-3077.90
CHL	MRT	2	-21.82
JPN	NZL	324	272001.61
DJI	SRB	0	33.25
OMN	NPL	8	18438.33
WST	GTM	0	21.43
STP	SOM	0	178.56
TZA	FIN	0	7922.73
SOM	STP	0	263.14
MNG	NZL	22	1771.83
CHL	BEN	0	1369.86
SAU	FJI	0	4074.36
GNB	BEN	0	4741.10
HTI	PRK	0	251.67
GNB	AGO	11	2332.31
ZAF	BGD	69	-11265.27
MKD	CYP	0	331.54
VAT	TUR	90	106535.34
SEA	VNM	450	190559.45
BGD	ZMB	3	14969.24
CHE	KIR	0	4.55
TUN	MWI	20	-1950.66
JOR	TJK	0	13292.45
IDN	IDN	16085	-3111572.12
TUV	GRD	0	429.86
KAZ	GAB	0	0.00
ESP	EUR	2133	171212.70
PSE	MKD	0	206.44
ZMB	ALB	0	108.89
ATG	MEX	6	4814.68
CHE	GIN	11	5385.40
GAB	SSD	0	272.67
PRK	MUS	0	540.28
IRN	MLT	12	-502.23
EUR	MAR	164	154675.57
QAT	ZWE	11	9061.40
TGO	MDG	12	149.37
HND	AUT	0	921.42
UGA	BMU	0	854.14
ALB	NGA	2	814.98
NIC	SOM	0	366.87
CYP	LTU	13	3876.13
TMP	AUT	0	833.69
LBY	ARE	173	17779.15
MDG	BEN	0	4055.00
JOR	ARG	9	2509.50
TWN	MEX	54	16549.51
SEA	ARG	5	2003.29
MUS	BHR	0	440.20
HKG	CHL	0	435.31
HND	TTO	37	-2088.96
EGY	BLR	18	29655.74
TZA	BRN	0	-228.04
TCD	LBR	2	1721.59
NOR	MDA	6	890.82
MMR	TUR	84	995.88
EGY	MNG	9	1945.01
NRU	PHL	1	1291.11
NAM	ECU	3	847.53
BRA	LBR	3	1447.72
NLD	VEN	121	-6439.85
PRK	ARG	9	2907.89
SVK	TZA	0	8.69
SOM	CMR	14	-3365.28
NPL	GBR	424	176960.33
FIN	WAF	0	168.99
VNM	GNQ	0	1225.20
SGP	IDN	1585	172234.54
PSE	BGR	75	36323.35
BHR	AUS	44	20954.92
FSM	CHL	2	188.45
SYR	WSM	0	-21.61
GMB	SYC	0	184.23
URY	MRT	0	399.35
SAU	SWZ	0	273.37
TGO	ZAF	5	462.99
FIN	GIN	0	170.91
GBR	KWT	291	-14480.69
GIN	SYC	0	91.54
GNB	GHA	7	3088.87
PNG	AFG	25	-1575.33
PRK	KOR	22005	-11045450.22
CHE	DZA	117	-2441.23
SUR	TZA	0	36.02
LAO	MAC	0	209.49
GIN	NMR	0	64.54
VAT	NAM	0	464.53
BRA	PAK	33	36200.09
JAM	JOR	17	4998.86
TON	SSD	10	-1002.55
GNB	MEX	0	1.17
SVK	BOL	0	11.02
MLI	NRU	0	86.52
CHL	BRB	1	3246.94
EGY	LAO	0	6208.24
MDG	SOM	0	5140.24
BGR	JPN	21	28963.42
SGP	LVA	0	1644.41
HTI	LKA	15	7961.23
DEU	FIN	230	156503.43
BGD	ATG	0	135.06
ITA	AFR	965	122643.25
NER	ERI	0	7962.05
SYC	KIR	0	81.63
PSE	JOR	1407	508930.10
BGD	AUT	13	9814.41
CIV	ZAF	13	1415.01
NLD	IRL	591	23491.34
TMP	NGA	5	-247.52
YEM	QAT	407	-149080.81
TON	ATG	0	50.96
BMU	HTI	2	1591.34
IND	ISR	444	171920.55
KHM	CHL	6	1582.72
LBY	NIC	2	445.19
ERI	MRT	2	-432.62
VAT	KNA	0	1012.39
GHA	LUX	1	1681.20
TUR	KGZ	400	-171613.25
MLI	AUS	31	-4894.79
GBR	ATG	121	15209.99
HND	BEN	0	521.74
TMP	FSM	0	302.02
AZE	GEO	3	1925.87
SWE	SGP	8	13823.95
JAM	AFR	73	34527.10
WSM	MEX	0	3196.26
DJI	SSD	16	28773.53
PER	BLZ	1	6014.92
TUN	LAO	0	279.21
NIC	IND	0	271.06
ITA	TCD	25	22319.07
COG	AFG	9	1158.69
NER	KWT	0	560.73
AFG	MWI	5	1040.59
PRT	IND	195	-11724.72
CYP	SLB	0	1191.22
BLR	ETH	4	5382.52
SUR	PRY	0	5958.28
SAU	AFG	929	207183.08
KOR	SHN	1	513.80
ARE	LVA	1	5563.34
WAF	BDI	0	-203.28
LUX	AZE	8	6566.25
GHA	CRB	0	416.34
JPN	MYS	694	291955.97
ZMB	SVK	0	24.30
SSD	TZA	16	54542.50
NAM	COG	9	7304.64
GIN	YEM	2	-811.41
SEA	NZL	14	51620.77
ETH	MAR	5	21061.20
HTI	SWZ	0	31.82
PAK	TUN	105	-20442.34
THA	MAR	18	5552.09
SWZ	ETH	0	1714.10
BHR	THA	38	35029.35
RWA	IND	23	-5128.06
TTO	IRQ	17	-587.24
MLI	POL	0	125.77
CAN	NER	37	13474.59
KOR	MHL	1	-114.56
COM	PRT	0	76.02
NGA	IND	471	-133173.52
NOR	ISL	107	128400.65
SLE	PLW	0	24.82
GNQ	USA	30	39993.58
PHL	FJI	96	-4954.30
MAR	TJK	0	431.11
ESP	LTU	27	4968.46
MDG	STP	1	-44.15
GBR	SSD	163	134116.58
PRK	ISL	0	1878.92
IDN	URY	0	6568.30
ETH	TKM	0	440.13
PNG	EST	0	340.52
ITA	MUS	14	10893.30
FSM	LVA	0	142.90
STP	ERI	0	8.08
IRQ	SOM	409	65581.08
KHM	DZA	8	519.35
LBN	TUN	121	-24894.40
SDN	LAO	0	51.88
FIN	QAT	7	10928.70
QAT	COM	1	1435.62
USA	SWZ	49	39429.21
VNM	LKA	19	36612.62
IDN	LSO	0	58.31
BHS	ITA	7	16129.35
CUB	LVA	0	446.32
HTI	MLI	0	701.67
COD	MDV	8	-3782.57
IRN	BMU	0	258.12
CHN	ABW	0	129.84
ASA	BTN	1	11314.13
SAU	LCA	0	178.53
ISR	TWN	45	13618.06
BHR	UGA	0	1428.77
GRD	AFG	5	137.00
CHL	CMR	4	-60.69
SOM	BRB	0	-269.84
SLB	LBN	0	474.18
MDV	HKG	0	21.38
ZMB	MEX	0	1874.78
TUN	KOR	16	-14262.60
GNB	RUS	27	-339.44
BEL	AFG	188	-6848.10
LAO	SEA	91	291138.26
JPN	BHS	34	655.28
ALB	FSM	0	86.81
HRV	MYS	5	585.95
ALB	ATG	0	-0.00
SLV	JAM	28	25467.03
SAS	PRT	0	1262.51
TGO	MCO	0	333.37
